Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
akto,com.akto.action.testing_issues,IssuesAction,Law of Demeter violation,The tool detected the smell in this method (fetchTestingRunResult) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_run_findings.TestingIssuesId.getTestCategoryFromSourceConfig; com.akto.dto.test_run_findings.TestingRunIssues.getId
akto,com.akto.action.testing_issues,IssuesAction,Law of Demeter violation,The tool detected the smell in this method (fetchTestingRunResult) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_run_findings.TestingIssuesId.getTestSubCategory; com.akto.dto.test_run_findings.TestingRunIssues.getId
akto,com.akto.action.testing_issues,IssuesAction,Law of Demeter violation,The tool detected the smell in this method (fetchTestingRunResult) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_run_findings.TestingIssuesId.getApiInfoKey; com.akto.dto.test_run_findings.TestingRunIssues.getId
akto,com.akto.action.testing_issues,IssuesAction,Law of Demeter violation,The tool detected the smell in this method (createSubcategoriesInfoObj) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_editor.Category.getDisplayName; com.akto.dto.test_editor.Info.getCategory
akto,com.akto.action.testing_issues,IssuesAction,Law of Demeter violation,The tool detected the smell in this method (createSubcategoriesInfoObj) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_editor.Category.getName; com.akto.dto.test_editor.Info.getCategory
akto,com.akto.action.testing_issues,IssuesAction,Law of Demeter violation,The tool detected the smell in this method (createSubcategoriesInfoObj) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_editor.Category.getShortName; com.akto.dto.test_editor.Info.getCategory
akto,com.akto.action.test_editor,SaveTestEditorAction,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.User; com.akto.dto.testing.TestingRunResult
akto,com.akto.action.test_editor,SaveTestEditorAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
akto,com.akto.action.test_editor,SaveTestEditorAction,Law of Demeter violation,The tool detected the smell in this method (saveTestEditorFile) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getLogin
akto,com.akto.action.test_editor,SaveTestEditorAction,Law of Demeter violation,The tool detected the smell in this method (runTestForGivenTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_editor.TestConfig.getInfo; com.akto.dto.test_editor.Info.getSeverity
akto,com.akto.action.test_editor,SaveTestEditorAction,Law of Demeter violation,The tool detected the smell in this method (runTestForGivenTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_editor.Category.getName; com.akto.dto.test_editor.TestConfig.getInfo; com.akto.dto.test_editor.Info.getCategory
akto,com.akto.action.test_editor,SaveTestEditorAction,Law of Demeter violation,The tool detected the smell in this method (runTestForGivenTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_editor.TestConfig.getInfo; com.akto.dto.test_editor.Info.getSubCategory
akto,com.akto.action.test_editor,SaveTestEditorAction,Law of Demeter violation,The tool detected the smell in this method (runTestForGivenTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.test_editor.TestConfig.getInfo; com.akto.dto.test_editor.Info.getSeverity
akto,com.akto.action.tpi,GoogleAuthAction,Law of Demeter violation,The tool detected the smell in this method (sendGoogleAuthCodeToServer) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getId
akto,com.akto.action.traffic_metrics,TrafficMetricsAction,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID
akto,com.akto.action.traffic_metrics,TestTrafficMetricsAction,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.action.traffic_metrics.TrafficMetricsAction
akto,com.akto.action.user,UserInfoAction,Law of Demeter violation,The tool detected the smell in this method (fetchUserLastLoginTs) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getId
akto,com.akto.filter,InfraMetricsFilter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.log.LoggerMaker
akto,com.akto.filter,RateLimitFilter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.utils.RateLimitCache
akto,com.akto.filter,UserDetailsFilter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOGIN_URI; API_URI
akto,com.akto.filter,UserDetailsFilter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
akto,com.akto.listener,InfraMetricsListener,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.log.LoggerMaker
akto,com.akto.listener,InfraMetricsListener,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: registry
akto,com.akto.listener,InitializerListener,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.action.observe.InventoryAction; com.akto.dto.OriginalHttpRequest; com.akto.testing.ApiWorkflowExecutor; com.akto.util.Pair; com.akto.dto.ApiCollection; com.akto.log.LoggerMaker; com.akto.dto.testing.sources.TestSourceConfig; com.akto.dto.pii.PIIType; com.akto.dto.pii.PIISource; com.akto.notifications.slack.DailyUpdate; com.akto.notifications.slack.TestSummaryGenerator; com.akto.dto.BackwardCompatibility
akto,com.akto.listener,InitializerListener,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: connectedToMongo; burpPluginVersion
akto,com.akto.listener,InitializerListener,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 61
akto,com.akto.listener,InitializerListener.UrlResult,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.listener,KafkaListener,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.log.LoggerMaker
akto,com.akto.listener,KafkaListener,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: kafka; BATCH_SIZE_CONFIG
akto,com.akto.listener,RuntimeListener,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.log.LoggerMaker; com.akto.dto.AccountSettings; com.akto.action.HarAction
akto,com.akto.listener,RuntimeListener,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: httpCallParser; aktoPolicyNew; JUICE_SHOP_DEMO_COLLECTION_NAME
